market_type,market_label,security_code,symbol,exchange,board,listed_company_name,security_name,currency,industry,peer_group,peer_relative_position,cyclicality_profile,compounding_profile,industry_outlook_score,industry_outlook_level,industry_outlook_reason,weighted_total_score,overall_level,overall_reason,source_urls,reviewed_at_utc,scoring_model_version
HONG_KONG,港股,02192,02192.HK,HKEX,main_board,MEDLIVE,MEDLIVE,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",77.03,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02192,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,03869,03869.HK,HKEX,main_board,HOSPITAL CORP,HOSPITAL CORP,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",77.01,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=03869,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01675,01675.HK,HKEX,main_board,ASIAINFO TECH,ASIAINFO TECH,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",76.99,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01675,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02331,02331.HK,HKEX,main_board,LI NING,LI NING,HKD,纺织及服饰,纺织及服饰,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",76.99,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02331,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,82331,82331.HK,HKEX,main_board,LI NING-R,LI NING-R,RMB,纺织及服饰,纺织及服饰,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",76.99,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02331,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00780,00780.HK,HKEX,main_board,TONGCHENGTRAVEL,TONGCHENGTRAVEL,HKD,酒店、赌场及消闲设施,酒店、赌场及消闲设施,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",76.96,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00780,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06929,06929.HK,HKEX,main_board,ORBUSNEICH,ORBUSNEICH,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",76.94,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06929,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02282,02282.HK,HKEX,main_board,MGM CHINA,MGM CHINA,HKD,酒店、赌场及消闲设施,酒店、赌场及消闲设施,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",76.91,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02282,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02005,02005.HK,HKEX,main_board,SSY GROUP,SSY GROUP,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",76.85,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02005,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00400,00400.HK,HKEX,main_board,INGDAN,INGDAN,HKD,半导体,半导体,above_average,cyclical_structural_growth,innovation_compounding,72.00,B,"AI, localization, and automation support demand, while semiconductor and hardware cycles keep outcomes uneven.",76.84,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile cyclical_structural_growth. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00400,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00836,00836.HK,HKEX,main_board,CHINA RES POWER,CHINA RES POWER,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",76.83,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00836,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06810,06810.HK,HKEX,main_board,SUNMI TECH-W,SUNMI TECH-W,HKD,资讯科技器材,资讯科技器材,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",76.80,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06810,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02157,02157.HK,HKEX,main_board,LEPU BIO,LEPU BIO,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",76.73,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02157,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02166,02166.HK,HKEX,main_board,SMART-CORE,SMART-CORE,HKD,半导体,半导体,above_average,cyclical_structural_growth,innovation_compounding,72.00,B,"AI, localization, and automation support demand, while semiconductor and hardware cycles keep outcomes uneven.",76.72,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile cyclical_structural_growth. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02166,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01993,01993.HK,HKEX,main_board,ASIARAY,ASIARAY,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",76.65,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01993,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00811,00811.HK,HKEX,main_board,XINHUA WINSHARE,XINHUA WINSHARE,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",76.62,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00811,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01526,01526.HK,HKEX,main_board,RICI HEALTH,RICI HEALTH,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",76.62,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01526,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01913,01913.HK,HKEX,main_board,PRADA,PRADA,HKD,纺织及服饰,纺织及服饰,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",76.60,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01913,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01060,01060.HK,HKEX,main_board,DAMAI ENT,DAMAI ENT,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",76.59,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01060,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
