security_code,symbol,exchange,board,listed_company_name,security_name,listing_date,industry,research_status,profile_status,financial_status,profile_retrieved_at_utc,financial_retrieved_at_utc,last_error,next_action
600467,600467.SH,SSE,main_board,山东好当家海洋发展股份有限公司,好当家,2004-04-05,农、林、牧、渔业,evidence_fetched,fetched,fetched,2026-05-14T10:38:08+00:00,2026-05-14T10:38:08+00:00,,score_dimensions
600468,600468.SH,SSE,main_board,天津百利特精电气股份有限公司,百利电气,2001-06-15,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:08+00:00,2026-05-14T10:38:08+00:00,,score_dimensions
600469,600469.SH,SSE,main_board,风神轮胎股份有限公司,风神股份,2003-10-21,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:09+00:00,2026-05-14T10:38:09+00:00,,score_dimensions
600470,600470.SH,SSE,main_board,安徽六国化工股份有限公司,六国化工,2004-03-05,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:09+00:00,2026-05-14T10:38:09+00:00,,score_dimensions
600472,600472.SH,SSE,main_board,包头铝业股份有限公司,-,2005-05-09,其它,evidence_fetched,fetched,fetched,2026-05-14T10:38:09+00:00,2026-05-14T10:38:09+00:00,,score_dimensions
600475,600475.SH,SSE,main_board,无锡华光环保能源集团股份有限公司,华光环能,2003-07-21,水利、环境和公共设施管理业,evidence_fetched,fetched,fetched,2026-05-14T10:38:09+00:00,2026-05-14T10:38:09+00:00,,score_dimensions
600476,600476.SH,SSE,main_board,湖南湘邮科技股份有限公司,*ST湘邮,2003-12-10,信息传输、软件和信息技术服务业,evidence_fetched,fetched,fetched,2026-05-14T10:38:09+00:00,2026-05-14T10:38:09+00:00,,score_dimensions
600477,600477.SH,SSE,main_board,杭萧钢构股份有限公司,杭萧钢构,2003-11-10,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:09+00:00,2026-05-14T10:38:09+00:00,,score_dimensions
600478,600478.SH,SSE,main_board,湖南科力远新能源股份有限公司,科力远,2003-09-18,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:10+00:00,2026-05-14T10:38:10+00:00,,score_dimensions
600479,600479.SH,SSE,main_board,株洲千金药业股份有限公司,千金药业,2004-03-12,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:10+00:00,2026-05-14T10:38:10+00:00,,score_dimensions
600480,600480.SH,SSE,main_board,凌云工业股份有限公司,凌云股份,2003-08-15,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:10+00:00,2026-05-14T10:38:10+00:00,,score_dimensions
600481,600481.SH,SSE,main_board,双良节能系统股份有限公司,双良节能,2003-04-22,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:10+00:00,2026-05-14T10:38:10+00:00,,score_dimensions
600482,600482.SH,SSE,main_board,中国船舶重工集团动力股份有限公司,中国动力,2004-07-14,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:10+00:00,2026-05-14T10:38:10+00:00,,score_dimensions
600483,600483.SH,SSE,main_board,福建福能股份有限公司,福能股份,2004-05-31,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:38:11+00:00,2026-05-14T10:38:11+00:00,,score_dimensions
600485,600485.SH,SSE,main_board,北京信威科技集团股份有限公司,-,2003-08-07,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:11+00:00,2026-05-14T10:38:11+00:00,,score_dimensions
600486,600486.SH,SSE,main_board,江苏扬农化工股份有限公司,扬农化工,2002-04-25,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:11+00:00,2026-05-14T10:38:11+00:00,,score_dimensions
600487,600487.SH,SSE,main_board,江苏亨通光电股份有限公司,亨通光电,2003-08-22,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:11+00:00,2026-05-14T10:38:11+00:00,,score_dimensions
600488,600488.SH,SSE,main_board,津药药业股份有限公司,津药药业,2001-06-18,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:11+00:00,2026-05-14T10:38:11+00:00,,score_dimensions
600489,600489.SH,SSE,main_board,中金黄金股份有限公司,中金黄金,2003-08-14,采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:38:12+00:00,2026-05-14T10:38:12+00:00,,score_dimensions
600490,600490.SH,SSE,main_board,鹏欣环球资源股份有限公司,鹏欣资源,2003-06-26,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:12+00:00,2026-05-14T10:38:12+00:00,,score_dimensions
600491,600491.SH,SSE,main_board,龙元建设集团股份有限公司,ST龙元,2004-05-24,建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:38:12+00:00,2026-05-14T10:38:12+00:00,,score_dimensions
600493,600493.SH,SSE,main_board,福建凤竹纺织科技股份有限公司,凤竹纺织,2004-04-21,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:12+00:00,2026-05-14T10:38:12+00:00,,score_dimensions
600495,600495.SH,SSE,main_board,晋西车轴股份有限公司,晋西车轴,2004-05-26,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:12+00:00,2026-05-14T10:38:12+00:00,,score_dimensions
600496,600496.SH,SSE,main_board,长江精工钢结构(集团)股份有限公司,精工钢构,2002-06-05,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:12+00:00,2026-05-14T10:38:12+00:00,,score_dimensions
600497,600497.SH,SSE,main_board,云南驰宏锌锗股份有限公司,驰宏锌锗,2004-04-20,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:13+00:00,2026-05-14T10:38:13+00:00,,score_dimensions
600498,600498.SH,SSE,main_board,烽火通信科技股份有限公司,烽火通信,2001-08-23,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:13+00:00,2026-05-14T10:38:13+00:00,,score_dimensions
600499,600499.SH,SSE,main_board,科达制造股份有限公司,科达制造,2002-10-10,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:13+00:00,2026-05-14T10:38:13+00:00,,score_dimensions
600500,600500.SH,SSE,main_board,中化国际(控股)股份有限公司,中化国际,2000-03-01,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:13+00:00,2026-05-14T10:38:13+00:00,,score_dimensions
600501,600501.SH,SSE,main_board,航天晨光股份有限公司,航天晨光,2001-06-15,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:13+00:00,2026-05-14T10:38:13+00:00,,score_dimensions
600502,600502.SH,SSE,main_board,安徽建工集团股份有限公司,安徽建工,2003-04-15,建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:38:13+00:00,2026-05-14T10:38:13+00:00,,score_dimensions
600503,600503.SH,SSE,main_board,华丽家族股份有限公司,华丽家族,2002-07-09,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:38:14+00:00,2026-05-14T10:38:14+00:00,,score_dimensions
600505,600505.SH,SSE,main_board,四川西昌电力股份有限公司,西昌电力,2002-05-30,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:38:14+00:00,2026-05-14T10:38:14+00:00,,score_dimensions
600506,600506.SH,SSE,main_board,统一低碳科技(新疆)股份有限公司,统一股份,2001-12-26,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:14+00:00,2026-05-14T10:38:14+00:00,,score_dimensions
600507,600507.SH,SSE,main_board,方大特钢科技股份有限公司,方大特钢,2003-09-30,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:14+00:00,2026-05-14T10:38:14+00:00,,score_dimensions
600508,600508.SH,SSE,main_board,上海大屯能源股份有限公司,上海能源,2001-08-29,采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:38:14+00:00,2026-05-14T10:38:14+00:00,,score_dimensions
600509,600509.SH,SSE,main_board,新疆天富能源股份有限公司,天富能源,2002-02-28,电力、热力、燃气及水生产和供应业,evidence_fetched,fetched,fetched,2026-05-14T10:38:15+00:00,2026-05-14T10:38:15+00:00,,score_dimensions
600510,600510.SH,SSE,main_board,黑牡丹(集团)股份有限公司,黑牡丹,2002-06-18,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:38:15+00:00,2026-05-14T10:38:15+00:00,,score_dimensions
600511,600511.SH,SSE,main_board,国药集团药业股份有限公司,国药股份,2002-11-27,批发和零售业,evidence_fetched,fetched,fetched,2026-05-14T10:38:15+00:00,2026-05-14T10:38:15+00:00,,score_dimensions
600512,600512.SH,SSE,main_board,腾达建设集团股份有限公司,腾达建设,2002-12-26,建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:38:15+00:00,2026-05-14T10:38:15+00:00,,score_dimensions
600513,600513.SH,SSE,main_board,江苏联环药业股份有限公司,联环药业,2003-03-19,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:15+00:00,2026-05-14T10:38:15+00:00,,score_dimensions
600515,600515.SH,SSE,main_board,海南机场设施股份有限公司,海南机场,2002-08-06,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:38:16+00:00,2026-05-14T10:38:16+00:00,,score_dimensions
600516,600516.SH,SSE,main_board,方大炭素新材料科技股份有限公司,方大炭素,2002-08-30,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:16+00:00,2026-05-14T10:38:16+00:00,,score_dimensions
600517,600517.SH,SSE,main_board,国网英大股份有限公司,国网英大,2003-10-10,金融业,evidence_fetched,fetched,fetched,2026-05-14T10:38:16+00:00,2026-05-14T10:38:16+00:00,,score_dimensions
600518,600518.SH,SSE,main_board,康美药业股份有限公司,康美药业,2001-03-19,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:16+00:00,2026-05-14T10:38:16+00:00,,score_dimensions
600519,600519.SH,SSE,main_board,贵州茅台酒股份有限公司,贵州茅台,2001-08-27,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:16+00:00,2026-05-14T10:38:16+00:00,,score_dimensions
600520,600520.SH,SSE,main_board,产投三佳(安徽)科技股份有限公司,三佳科技,2002-01-08,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:17+00:00,2026-05-14T10:38:17+00:00,,score_dimensions
600521,600521.SH,SSE,main_board,浙江华海药业股份有限公司,华海药业,2003-03-04,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:17+00:00,2026-05-14T10:38:17+00:00,,score_dimensions
600522,600522.SH,SSE,main_board,江苏中天科技股份有限公司,中天科技,2002-10-24,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:17+00:00,2026-05-14T10:38:17+00:00,,score_dimensions
600523,600523.SH,SSE,main_board,贵州贵航汽车零部件股份有限公司,贵航股份,2001-12-27,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:17+00:00,2026-05-14T10:38:17+00:00,,score_dimensions
600525,600525.SH,SSE,main_board,长园科技集团股份有限公司,ST长园,2002-12-02,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:17+00:00,2026-05-14T10:38:17+00:00,,score_dimensions
600526,600526.SH,SSE,main_board,浙江菲达环保科技股份有限公司,菲达环保,2002-07-22,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:17+00:00,2026-05-14T10:38:17+00:00,,score_dimensions
600527,600527.SH,SSE,main_board,江苏江南高纤股份有限公司,江南高纤,2003-11-27,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:18+00:00,2026-05-14T10:38:18+00:00,,score_dimensions
600528,600528.SH,SSE,main_board,中铁高新工业股份有限公司,中铁工业,2001-05-28,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:18+00:00,2026-05-14T10:38:18+00:00,,score_dimensions
600529,600529.SH,SSE,main_board,山东省药用玻璃股份有限公司,山东药玻,2002-06-03,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:18+00:00,2026-05-14T10:38:18+00:00,,score_dimensions
600530,600530.SH,SSE,main_board,上海交大昂立股份有限公司,交大昂立,2001-07-02,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:18+00:00,2026-05-14T10:38:18+00:00,,score_dimensions
600531,600531.SH,SSE,main_board,河南豫光金铅股份有限公司,豫光金铅,2002-07-30,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:18+00:00,2026-05-14T10:38:18+00:00,,score_dimensions
600532,600532.SH,SSE,main_board,上海智汇未来医疗服务股份有限公司,-,2002-10-31,批发和零售业,evidence_fetched,fetched,fetched,2026-05-14T10:38:18+00:00,2026-05-14T10:38:18+00:00,,score_dimensions
600533,600533.SH,SSE,main_board,南京栖霞建设股份有限公司,栖霞建设,2002-03-28,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:38:18+00:00,2026-05-14T10:38:18+00:00,,score_dimensions
600535,600535.SH,SSE,main_board,天士力医药集团股份有限公司,天士力,2002-08-23,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:19+00:00,2026-05-14T10:38:19+00:00,,score_dimensions
600536,600536.SH,SSE,main_board,中国软件与技术服务股份有限公司,中国软件,2002-05-17,信息传输、软件和信息技术服务业,evidence_fetched,fetched,fetched,2026-05-14T10:38:19+00:00,2026-05-14T10:38:19+00:00,,score_dimensions
600537,600537.SH,SSE,main_board,亿晶光电科技股份有限公司,*ST亿晶,2003-01-23,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:19+00:00,2026-05-14T10:38:19+00:00,,score_dimensions
600538,600538.SH,SSE,main_board,北海国发川山生物股份有限公司,国发股份,2003-01-14,批发和零售业,evidence_fetched,fetched,fetched,2026-05-14T10:38:19+00:00,2026-05-14T10:38:19+00:00,,score_dimensions
600539,600539.SH,SSE,main_board,狮头科技发展股份有限公司,狮头股份,2001-08-24,批发和零售业,evidence_fetched,fetched,fetched,2026-05-14T10:38:19+00:00,2026-05-14T10:38:19+00:00,,score_dimensions
600540,600540.SH,SSE,main_board,新疆赛里木现代农业股份有限公司,新赛股份,2004-01-07,农、林、牧、渔业,evidence_fetched,fetched,fetched,2026-05-14T10:38:19+00:00,2026-05-14T10:38:19+00:00,,score_dimensions
600543,600543.SH,SSE,main_board,甘肃莫高实业发展股份有限公司,*ST莫高,2004-03-24,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:20+00:00,2026-05-14T10:38:20+00:00,,score_dimensions
600545,600545.SH,SSE,main_board,卓郎智能技术股份有限公司,卓郎智能,2003-12-03,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:20+00:00,2026-05-14T10:38:20+00:00,,score_dimensions
600546,600546.SH,SSE,main_board,山煤国际能源集团股份有限公司,山煤国际,2003-07-31,采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:38:20+00:00,2026-05-14T10:38:20+00:00,,score_dimensions
600547,600547.SH,SSE,main_board,山东黄金矿业股份有限公司,山东黄金,2003-08-28,采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:38:20+00:00,2026-05-14T10:38:20+00:00,,score_dimensions
600548,600548.SH,SSE,main_board,深圳高速公路集团股份有限公司,深高速,2001-12-25,交通运输、仓储和邮政业,evidence_fetched,fetched,fetched,2026-05-14T10:38:20+00:00,2026-05-14T10:38:20+00:00,,score_dimensions
600549,600549.SH,SSE,main_board,厦门钨业股份有限公司,厦门钨业,2002-11-07,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:21+00:00,2026-05-14T10:38:21+00:00,,score_dimensions
600550,600550.SH,SSE,main_board,保定天威保变电气股份有限公司,保变电气,2001-02-28,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:21+00:00,2026-05-14T10:38:21+00:00,,score_dimensions
600551,600551.SH,SSE,main_board,时代出版传媒股份有限公司,时代出版,2002-09-05,文化、体育和娱乐业,evidence_fetched,fetched,fetched,2026-05-14T10:38:21+00:00,2026-05-14T10:38:21+00:00,,score_dimensions
600552,600552.SH,SSE,main_board,凯盛科技股份有限公司,凯盛科技,2002-11-08,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:21+00:00,2026-05-14T10:38:21+00:00,,score_dimensions
600553,600553.SH,SSE,main_board,河北太行水泥股份有限公司,-,2002-08-22,其它,evidence_fetched,fetched,fetched,2026-05-14T10:38:21+00:00,2026-05-14T10:38:21+00:00,,score_dimensions
600555,600555.SH,SSE,main_board,海航创新股份有限公司,-,2001-03-28,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:38:21+00:00,2026-05-14T10:38:21+00:00,,score_dimensions
600556,600556.SH,SSE,main_board,天下秀数字科技(集团)股份有限公司,天下秀,2001-08-07,信息传输、软件和信息技术服务业,evidence_fetched,fetched,fetched,2026-05-14T10:38:22+00:00,2026-05-14T10:38:22+00:00,,score_dimensions
600557,600557.SH,SSE,main_board,江苏康缘药业股份有限公司,康缘药业,2002-09-18,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:22+00:00,2026-05-14T10:38:22+00:00,,score_dimensions
600558,600558.SH,SSE,main_board,四川大西洋焊接材料股份有限公司,大西洋,2001-02-27,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:22+00:00,2026-05-14T10:38:22+00:00,,score_dimensions
600559,600559.SH,SSE,main_board,河北衡水老白干酒业股份有限公司,老白干酒,2002-10-29,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:22+00:00,2026-05-14T10:38:22+00:00,,score_dimensions
600560,600560.SH,SSE,main_board,北京金自天正智能控制股份有限公司,金自天正,2002-09-19,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:22+00:00,2026-05-14T10:38:22+00:00,,score_dimensions
600561,600561.SH,SSE,main_board,江西长运股份有限公司,江西长运,2002-07-16,交通运输、仓储和邮政业,evidence_fetched,fetched,fetched,2026-05-14T10:38:22+00:00,2026-05-14T10:38:22+00:00,,score_dimensions
600562,600562.SH,SSE,main_board,国睿科技股份有限公司,国睿科技,2003-01-28,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:22+00:00,2026-05-14T10:38:22+00:00,,score_dimensions
600563,600563.SH,SSE,main_board,厦门法拉电子股份有限公司,法拉电子,2002-12-10,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:23+00:00,2026-05-14T10:38:23+00:00,,score_dimensions
600565,600565.SH,SSE,main_board,重庆市迪马实业股份有限公司,-,2002-07-23,房地产业,evidence_fetched,fetched,fetched,2026-05-14T10:38:23+00:00,2026-05-14T10:38:23+00:00,,score_dimensions
600566,600566.SH,SSE,main_board,湖北济川药业股份有限公司,济川药业,2001-08-22,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:23+00:00,2026-05-14T10:38:23+00:00,,score_dimensions
600567,600567.SH,SSE,main_board,山鹰国际控股股份公司,山鹰国际,2001-12-18,制造业,evidence_fetched,fetched,fetched,2026-05-14T10:38:23+00:00,2026-05-14T10:38:23+00:00,,score_dimensions
